PRODUCT_ID;PRODUCT_TYPE;PRODUCT_NAME;PRODUCT_GROUP;CURRENCY;PRODUCT_ISIN;UNDERLYING_ISIN;SHARE_ISIN;CONTRACT_SIZE;CONTRACT_MONTHS;MIN_PRICE_CHANGE;COUNTRY_CODE;GROUP_ID;CASH_MARKET_ID;SECTOR;STOXX® Europe 600;EURO STOXX 50®;STOXX Europe 50®;DAX®;SMI®;MDAX®;SDAX®;TecDAX®;SMIM®;STOXX® 200 Large;STOXX® 200 Mid;STOXX® 200 Small;DJ Global Titans 50 (SM);AEX Index®;CAC 40®;SP 500;RDXxt® USD - RDX Extended;FTSE® 100;ATX
QIA;OSTK;Qiagen;Equity Options;EUR;NL0000240000;NL0000240000;;100;60;.01;DE;DE11;XETR;Health Care;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0
QIAF;FSTK;Qiagen;Single Stock Futures;EUR;DE000A0JY2R6;NL0000240000;;100;36;.0001;DE;DE01;XETR;Health Care;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0
QSV;OSTK;Edenred;Equity Options;EUR;FR0010908533;FR0010908533;;100;24;.01;FR;FR12;XPAR;Industrial Goods & Services;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
R1EP;FSTK;Repsol YPF Dividend Futures [100];Single Stock Dividend Futures ;EUR;DE000A1CREQ4;XC000A1DKDK4;ES0173516115;100;;.01;ES;ES21;XMAD;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R1WE;FSTK;RWE Dividend Futures [100];Single Stock Dividend Futures ;EUR;DE000A1CRDY0;XC000A1CRLP3;DE0007037129;100;;.01;DE;DE21;XETR;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R2DA;FSTK;Royal Dutch Shell Dividend Futures;Single Stock Dividend Futures ;EUR;DE000A1KD0E9;XC000A1KD0T5;GB00B03MLX29;1000;;.001;NL;GB23;XAMS;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R2EP;FSTK;Repsol YPF Dividend Futures;Single Stock Dividend Futures ;EUR;DE000A1EZJN9;XC000A1DKDK4;ES0173516115;1000;;.001;ES;ES21;XMAD;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R2OG;FSTK;Roche Holding Dividend Futures;Single Stock Dividend Futures ;CHF;DE000A1HTZE0;XC000A1HTZQ6;CH0012032048;1000;;.001;CH;CH21;XVTX;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R2TZ;FSTK;Rio Tinto Dividend Futures;Single Stock Dividend Futures ;GBP;DE000A1KD0P5;XC000A1KD029;GB0007188757;1000;;.01;GB;GB21;XLON;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R2WE;FSTK;RWE Dividend Futures;Single Stock Dividend Futures ;EUR;DE000A1EZHW4;XC000A1CRLP3;DE0007037129;1000;;.001;DE;DE21;XETR;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R6CF;FSTK;Royal Dutch Shell;Single Stock Futures;EUR;DE000A0JY4E0;GB00B03MLX29;;100;36;.0001;NL;NL01;XAMS;Oil & Gas;1;0;1;0;0;0;0;0;0;1;0;0;1;1;0;0;0;1;0
RAWF;FSTK;Raiffeisen Bank International [50];Single Stock Futures;EUR;DE000A0JY1V0;AT0000606306;;50;36;.0001;AT;AT01;XVIE;Banks;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
RAWG;FSTK;Raiffeisen Bank International;Single Stock Futures;EUR;DE000A1KDXY1;AT0000606306;;100;36;.0001;AT;AT01;XVIE;Banks;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
RBE;OSTK;Reckitt Benckiser;Equity Options;GBP;GB00B24CGK77;GB00B24CGK77;;1000;24;.5;GB;GB11;XLON;Personal & Household Goods;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0
RBFF;FSTK;Reckitt Benckiser;Single Stock Futures;GBP;DE000A0SYAW4;GB00B24CGK77;;1000;36;.0001;GB;GB01;XLON;Personal & Household Goods;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0
RBS;OSTK;Royal Bank of Scotland;Equity Options;GBP;GB0007547838;GB0007547838;;1000;24;.25;GB;GB11;XLON;Banks;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0
RBSG;FSTK;Royal Bank of Scotland;Single Stock Futures;GBP;DE000A0V8NE7;GB0007547838;;1000;36;.0001;GB;GB01;XLON;Banks;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0
RCLF;FSTK;Royal Caribbean Cruises;Single Stock Futures;USD;DE000A1A4QL8;LR0008862868;;100;36;.0001;US;US01;XNYS;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RCOF;FSTK;Rémy Cointreau;Single Stock Futures;EUR;DE000A0XW4X4;FR0000130395;;100;36;.0001;FR;FR01;XPAR;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RDBF;FSTK;Royal Dutch Shell B;Single Stock Futures;GBP;DE000A0MEV25;GB00B03MM408;;1000;36;.0001;GB;GB01;XLON;Oil & Gas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
RE2G;FSTK;Red Eléctrica Corporación;Single Stock Futures;EUR;DE000A1CRKN8;ES0173093115;;100;36;.0001;ES;ES01;XMAD;Utilities;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
RELF;FSTK;Reed Elsevier plc;Single Stock Futures;GBP;DE000A0SYA87;GB00B2B0DG97;;1000;36;.0001;GB;GB01;XLON;Media;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0
REP;OSTK;Repsol YPF;Equity Options;EUR;ES0173516115;ES0173516115;;100;60;.01;ES;ES11;XMAD;Oil & Gas;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
REPF;FSTK;Repsol YPF;Single Stock Futures;EUR;DE000A0C39E6;ES0173516115;;100;36;.0001;ES;ES01;XMAD;Oil & Gas;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
REPP;FSTK;Repsol YPF [physical];Single Stock Futures;EUR;DE000A1CRAH1;ES0173516115;;100;36;.0001;ES;ES02;XMAD;Oil & Gas;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
REXF;FSTK;Rexam;Single Stock Futures;GBP;DE000A0SYCJ7;GB0004250451;;1000;36;.0001;GB;GB01;XLON;Industrial Goods & Services;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
RFXG;FSTK;Eurazeo;Single Stock Futures;EUR;DE000A1DKRB1;FR0000121121;;100;36;.0001;FR;FR01;XPAR;Financial Services;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
RG2;OSTK;RusGidro;Equity Options;USD;US4662941057;US4662941057;;100;24;.01;RU;RU12;XLON;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
RG2F;FSTK;RusGidro;Single Stock Futures;USD;DE000A1KP5R6;US4662941057;;1000;36;.0001;RU;RU01;XLON;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
RGRF;FSTK;Randgold Resources;Single Stock Futures;GBP;DE000A1CQ463;GB00B01C3S32;;1000;36;.0001;GB;GB01;XLON;Basic Resources;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
RHDG;FSTK;Rhodia;Single Stock Futures;EUR;DE000A0QZA47;FR0010479956;;100;36;.0001;FR;FR01;XPAR;Chemicals;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
RHDI;OSTK;Rhodia;Equity Options;EUR;FR0010479956;FR0010479956;;100;24;.01;FR;FR12;XPAR;Chemicals;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
RHI;OSTK;RHI;Equity Options;EUR;AT0000676903;AT0000676903;;100;24;.01;AT;AT12;XVIE;Industrial Goods & Services;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
RHK;OSTK;RHÖN-KLINIKUM;Equity Options;EUR;DE0007042301;DE0007042301;;100;60;.01;DE;DE12;XETR;Health Care;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0
RHKG;FSTK;RHÖN-KLINIKUM;Single Stock Futures;EUR;DE000A1A4YS7;DE0007042301;;100;36;.0001;DE;DE01;XETR;Health Care;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0
RHM;OSTK;Rheinmetall;Equity Options;EUR;DE0007030009;DE0007030009;;100;60;.01;DE;DE12;XETR;Automobiles & Parts;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0
RHMF;FSTK;Rheinmetall [50];Single Stock Futures;EUR;DE000A0JZJK6;DE0007030009;;50;36;.0001;DE;DE01;XETR;Automobiles & Parts;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0
RHMG;FSTK;Rheinmetall;Single Stock Futures;EUR;DE000A1KDYA9;DE0007030009;;100;36;.0001;DE;DE01;XETR;Automobiles & Parts;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0
RIBH;OSTK;Raiffeisen Bank International;Equity Options;EUR;AT0000606306;AT0000606306;;100;24;.01;AT;AT12;XVIE;Banks;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
RIEB;OSTK;Rieter Holding Basket;Equity Options;CHF;DE000A1KQG70;DE000A1KQG70;;10;24;.01;CH;CH12;XSWX;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RIGF;FSTK;Transocean;Single Stock Futures;CHF;DE000A1DKLY6;CH0048265513;;100;36;.0001;CH;CH01;XSWX;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RIGN;OSTK;Transocean;Equity Options;CHF;CH0048265513;CH0048265513;;100;24;.01;CH;CH11;XVTX;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RIMF;FSTK;Research in Motion;Single Stock Futures;USD;DE000A1DK2D7;CA7609751028;;100;36;.0001;US;US02;XNAS;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RIOG;FSTK;Rio Tinto;Single Stock Futures;GBP;DE000A1A3744;GB0007188757;;1000;36;.0001;GB;GB01;XLON;Basic Resources;1;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0
RKKG;FSTK;Rautaruukki [50];Single Stock Futures;EUR;DE000A0V7519;FI0009003552;;50;36;.0001;FI;FI01;XHEL;Basic Resources;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
RKKH;FSTK;Rautaruukki;Single Stock Futures;EUR;DE000A1KDYL6;FI0009003552;;100;36;.0001;FI;FI01;XHEL;Basic Resources;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
RNL;OSTK;Renault;Equity Options;EUR;FR0000131906;FR0000131906;;100;60;.01;FR;FR11;XPAR;Automobiles & Parts;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0
RNLF;FSTK;Renault;Single Stock Futures;EUR;DE000A0C39D8;FR0000131906;;100;36;.0001;FR;FR01;XPAR;Automobiles & Parts;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0
ROG;OSTK;Roche Holding;Equity Options;CHF;CH0012032048;CH0012032048;;100;60;.01;CH;CH11;XVTX;Health Care;1;0;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0
ROGF;FSTK;Roche Holding;Single Stock Futures;CHF;DE000A0E4SG1;CH0012032048;;100;36;.0001;CH;CH01;XVTX;Health Care;1;0;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0
ROIF;FSTK;Rosenbauer International;Single Stock Futures;EUR;DE000A1KQJH7;AT0000922554;;100;36;.0001;AT;AT01;XVIE;Banks;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ROY;OSTK;Royal Dutch Shell;Equity Options;EUR;GB00B03MLX29;GB00B03MLX29;;100;60;.01;NL;NL11;XAMS;Oil & Gas;1;0;1;0;0;0;0;0;0;1;0;0;1;1;0;0;0;1;0
RPL;OSTK;UPM-Kymmene;Equity Options;EUR;FI0009005987;FI0009005987;;100;12;.01;FI;FI11;XHEL;Basic Resources;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
RPLF;FSTK;UPM-Kymmene;Single Stock Futures;EUR;DE000A0JY415;FI0009005987;;100;36;.0001;FI;FI01;XHEL;Basic Resources;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
RRFF;FSTK;Rolls-Royce;Single Stock Futures;GBP;DE000A0SYA46;GB00B63H8491;;1000;36;.0001;GB;GB01;XLON;Industrial Goods & Services;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0
RSAF;FSTK;RSA Insurance Group;Single Stock Futures;GBP;DE000A0SYBZ5;GB0006616899;;1000;36;.0001;GB;GB01;XLON;Insurance;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0
RSH;OSTK;Randstad Holding;Equity Options;EUR;NL0000379121;NL0000379121;;100;60;.01;NL;NL11;XAMS;Industrial Goods & Services;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
RSHF;FSTK;Randstad Holding [50];Single Stock Futures;EUR;DE000A0JZH64;NL0000379121;;50;36;.0001;NL;NL01;XAMS;Industrial Goods & Services;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
RSHG;FSTK;Randstad Holding;Single Stock Futures;EUR;DE000A1KDZN9;NL0000379121;;100;36;.0001;NL;NL01;XAMS;Industrial Goods & Services;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
RTL;OSTK;Rostelekom;Equity Options;USD;US7785291078;US7785291078;;100;24;.01;RU;RU12;XLON;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
RTLF;FSTK;Rostelekom;Single Stock Futures;USD;DE000A0MEL01;US7785291078;;100;36;.0001;RU;RU01;XLON;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
RTNF;FSTK;Raytheon;Single Stock Futures;USD;DE000A0YK934;US7551115071;;100;36;.0001;US;US01;XNYS;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
RTOF;FSTK;Rentokil Initial;Single Stock Futures;GBP;DE000A0SYCT6;GB00B082RF11;;1000;36;.0001;GB;GB01;XLON;Industrial Goods & Services;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
RTSG;FSTK;Severstal;Single Stock Futures;USD;DE000A1KDZW0;US8181503025;;100;36;.0001;RU;RU01;XLON;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
RTZ;OSTK;Rio Tinto;Equity Options;GBP;GB0007188757;GB0007188757;;1000;24;.5;GB;GB11;XLON;Basic Resources;1;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0
RUKF;FSTK;Swiss Re [10];Single Stock Futures;CHF;DE000A0E4SH9;CH0126881561;;10;36;.0001;CH;CH01;XVTX;Insurance;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
RW3F;FSTK;RWE pref.;Single Stock Futures;EUR;DE000A0MEV58;DE0007037145;;100;36;.0001;DE;DE01;XETR;Utilities;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
RWE;OSTK;RWE;Equity Options;EUR;DE0007037129;DE0007037129;;100;60;.01;DE;DE11;XETR;Utilities;1;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
RWEE;OSTK;RWE [european];Equity Options;EUR;DE000A1HUFR2;DE0007037129;;100;60;.01;DE;DE14;XETR;Utilities;1;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
RWEF;FSTK;RWE;Single Stock Futures;EUR;DE000A0C39G1;DE0007037129;;100;36;.0001;DE;DE01;XETR;Utilities;1;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
RWWF;FSTK;Mediaset España Communicación;Single Stock Futures;EUR;DE000A0JY597;ES0152503035;;100;36;.0001;ES;ES01;XMAD;Media;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
RY4H;FSTK;Ryanair;Single Stock Futures;EUR;DE000A1EZLX4;IE00B1GKF381;;100;36;.0001;IE;IE01;XDUB;Travel & Leisure;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
RYA;OSTK;Ryanair;Equity Options;EUR;IE00B1GKF381;IE00B1GKF381;;100;24;.01;IE;IE11;XDUB;Travel & Leisure;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
RYFF;FSTK;Royal Bank of Canada;Single Stock Futures;USD;DE000A1KQRW9;CA7800871021;;100;36;.0001;CA;CA01;XNYS;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RYL;OSTK;RSA Insurance Group;Equity Options;GBP;GB0006616899;GB0006616899;;1000;24;.25;GB;GB11;XLON;Insurance;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0
S1GE;FSTK;Société Générale Dividend Futures [100];Single Stock Dividend Futures ;EUR;DE000A1CRD15;XC000A1DKC02;FR0000130809;100;;.01;FR;FR21;XPAR;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
S1IE;FSTK;Siemens Dividend Futures [100];Single Stock Dividend Futures ;EUR;DE000A1CRD07;XC000A1CRLR9;DE0007236101;100;;.01;DE;DE21;XETR;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
S1NW;FSTK;Sanofi Dividend Futures [100];Single Stock Dividend Futures ;EUR;DE000A1CRDZ7;XC000A1CRLQ1;FR0000120578;100;;.01;FR;FR21;XPAR;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
S1SD;FSTK;Banco Santander Dividend Futures [100];Single Stock Dividend Futures ;EUR;DE000A1CRDJ1;XC000A1CRK97;ES0113900J37;100;;.01;ES;ES21;XMAD;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
S1VF;FSTK;Starwood Hotels & Resorts Worldwide;Single Stock Futures;USD;DE000A1A4QB9;US85590A4013;;100;36;.0001;US;US01;XNYS;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
S2AP;FSTK;SAP Dividend Futures;Single Stock Dividend Futures ;EUR;DE000A1EZJP4;XC000A1DKDL2;DE0007164600;1000;;.001;DE;DE21;XETR;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
S2CM;FSTK;Swisscom Dividend Futures;Single Stock Dividend Futures ;CHF;DE000A1HTZM3;XC000A1HTZX2;CH0008742519;1000;;.001;CH;CH21;XVTX;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
S2GE;FSTK;Société Générale Dividend Futures;Single Stock Dividend Futures ;EUR;DE000A1EZHZ7;XC000A1DKC02;FR0000130809;1000;;.001;FR;FR21;XPAR;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
S2IE;FSTK;Siemens Dividend Futures;Single Stock Dividend Futures ;EUR;DE000A1EZHY0;XC000A1CRLR9;DE0007236101;1000;;.001;DE;DE21;XETR;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
S2ND;FSTK;Schneider Electric Dividend Futures [200,0000];Single Stock Dividend Futures ;EUR;DE000A1EZJQ2;XC000A1DKDM0;FR0000121972;200;;.001;FR;FR21;XPAR;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
S2NW;FSTK;Sanofi Dividend Futures;Single Stock Dividend Futures ;EUR;DE000A1EZHX2;XC000A1CRLQ1;FR0000120578;1000;;.001;FR;FR21;XPAR;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
S2QU;FSTK;Vinci Dividend Futures;Single Stock Dividend Futures ;EUR;DE000A1EZJT6;XC000A1DKDQ1;FR0000125486;1000;;.001;FR;FR21;XPAR;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
S2RE;FSTK;Swiss Re Dividend Futures;Single Stock Dividend Futures ;CHF;DE000A1HTZL5;XC000A1HTZW4;CH0126881561;1000;;.001;CH;CH21;XVTX;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
S2SD;FSTK;Banco Santander Dividend Futures;Single Stock Dividend Futures ;EUR;DE000A1EZHG7;XC000A1CRK97;ES0113900J37;1000;;.001;ES;ES21;XMAD;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
S3ND;FSTK;Schneider Electric Dividend Futures;Single Stock Dividend Futures ;EUR;DE000A1L1844;XC000A1DKDM0;FR0000121972;1000;;.001;FR;FR21;XPAR;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
S4DF;FSTK;Siderúrgica Nacional;Single Stock Futures;USD;DE000A1DKE85;US20440W1053;;100;36;.0001;BR;BR01;XNYS;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
S5SF;FSTK;Saneamento Básico do Estado;Single Stock Futures;USD;DE000A1DKE93;US20441A1025;;100;36;.0001;BR;BR01;XNYS;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SABF;FSTK;SABMiller;Single Stock Futures;GBP;DE000A0SYA20;GB0004835483;;1000;36;.0001;GB;GB01;XLON;Food & Beverage;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0
SAN;OSTK;J Sainsbury;Equity Options;GBP;GB00B019KW72;GB00B019KW72;;1000;24;.25;GB;GB11;XLON;Retail;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0
SANG;FSTK;Banco Santander;Single Stock Futures;EUR;DE000A0X71Y3;ES0113900J37;;100;36;.0001;ES;ES01;XMAD;Banks;1;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
SANP;FSTK;Banco Santander [physical];Single Stock Futures;EUR;DE000A1CRAE8;ES0113900J37;;100;36;.0001;ES;ES02;XMAD;Banks;1;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
SAP;OSTK;SAP;Equity Options;EUR;DE0007164600;DE0007164600;;100;60;.01;DE;DE11;XETR;Technology;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
SAPE;OSTK;SAP [european];Equity Options;EUR;DE000A1HUFS0;DE0007164600;;100;60;.01;DE;DE14;XETR;Technology;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
SAPG;FSTK;SAP [50];Single Stock Futures;EUR;DE000A0JZRT0;DE0007164600;;50;36;.0001;DE;DE01;XETR;Technology;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
SAPH;FSTK;SAP;Single Stock Futures;EUR;DE000A1KDYB7;DE0007164600;;100;36;.0001;DE;DE01;XETR;Technology;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
SAZ;OSTK;Stada Arzneimittel;Equity Options;EUR;DE0007251803;DE0007251803;;100;60;.01;DE;DE11;XETR;Health Care;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0
SAZG;FSTK;Stada Arzneimittel;Single Stock Futures;EUR;DE000A1KDYC5;DE0007251803;;100;36;.0001;DE;DE01;XETR;Health Care;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0
SBMO;OSTK;SBM Offshore;Equity Options;EUR;NL0000360618;NL0000360618;;100;60;.01;NL;NL11;XAMS;Oil & Gas;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0
SBN;OSTK;Sberbank Rossii;Equity Options;USD;US80585Y3080;US80585Y3080;;100;24;.01;RU;RU12;XLON;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
SBNF;FSTK;Sberbank Rossii;Single Stock Futures;USD;DE000A1KQTH6;US80585Y3080;;100;36;.0001;RU;RU01;XLON;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
SBRF;FSTK;J Sainsbury;Single Stock Futures;GBP;DE000A0SYBM3;GB00B019KW72;;1000;36;.0001;GB;GB01;XLON;Retail;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0
SBUF;FSTK;Starbucks;Single Stock Futures;USD;DE000A1A4QE3;US8552441094;;100;36;.0001;US;US02;XNAS;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
SC0A;OSTK;STOXX® Europe 600 Optimised Automobiles Source Options;Source ETFs;EUR;IE00B5NLX835;IE00B5NLX835;;100;24;.01;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SC0G;OSTK;STOXX® Europe Mid 200 Source Options;Source ETFs;EUR;IE00B60SX063;IE00B60SX063;;100;24;.01;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SC0I;OSTK;STOXX® Europe 600 Optimised Insurance Source Options;Source ETFs;EUR;IE00B5MTXJ97;IE00B5MTXJ97;;100;24;.01;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SC0N;OSTK;STOXX® Europe 600 Optimised Construction & Materials Source Options;Source ETFs;EUR;IE00B5MTY309;IE00B5MTY309;;100;24;.01;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SC0Q;OSTK;STOXX® Europe 600 Optimised Telecommunications Source Options;Source ETFs;EUR;IE00B5MJYB88;IE00B5MJYB88;;100;24;.01;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SC0S;OSTK;STOXX® Europe 600 Optimised Industrial Goods & Services Source Options;Source ETFs;EUR;IE00B5MJYX09;IE00B5MJYX09;;100;24;.01;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SC0U;OSTK;STOXX® Europe 600 Optimised Banks Source Options;Source ETFs;EUR;IE00B5MTWD60;IE00B5MTWD60;;100;24;.01;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SC0V;OSTK;STOXX® Europe 600 Optimised Oil & Gas Source Options;Source ETFs;EUR;IE00B5MTWH09;IE00B5MTWH09;;100;24;.01;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SC0W;OSTK;STOXX® Europe 600 Optimised Basic Resources Source Options;Source ETFs;EUR;IE00B5MTWY73;IE00B5MTWY73;;100;24;.01;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SC0Z;OSTK;STOXX® Europe 600 Optimised Utilities Source Options;Source ETFs;EUR;IE00B5MTXK03;IE00B5MTXK03;;100;24;.01;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SCB;OSTK;Standard Chartered;Equity Options;GBP;GB0004082847;GB0004082847;;1000;24;.5;GB;GB11;XLON;Banks;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0
SCF;OSTK;Gazprom Neft;Equity Options;USD;US36829G1076;US36829G1076;;100;24;.01;RU;RU12;XLON;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
